Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,AGE,BMI,PATIENT,Diastolic Blood Pressure,Glucose,Hemoglobin A1c/Hemoglobin.total in Blood,Systolic Blood Pressure,Body Height,Body Weight,fev1_fvc,respiratory_rate,oxygen,carbon_dioxide,smoking,dyspnea,wheezing,cough,systolic_bp,diastolic_bp,cholesterol,ldl,hdl,triglycerides,troponin,creatinine,bmi,glucose,crp,nt_probnp,lvef,copd_chronic_obstructive_bronchitis,copd_pulmonary_emphysema,copd_hypoxemia,copd_respiratory_distress,copd_pneumonia,cvd_hypertension,cvd_heart_failure,cvd_ischemic_heart_disease,cvd_atrial_fibrillation,cvd_metabolic_syndrome,cvd_hyperlipidemia,cvd_diabetes,has_diabetes,diabetes_risk_score,has_copd,copd_risk_score,has_cvd,cvd_risk_score
9ecb78eb-1783-f5e7-2527-05dcb17916d8,2006-02-06,,999-28-6335,S99943367,,Mr.,Ryan260,,Swaniawski813,,,,white,nonhispanic,M,San Jose  California  US,1068 Larkin Underpass Apt 68,Kingsburg,California,Fresno County,6107.0,93631,36.4976895206466,-119.52858882796411,4291.35,106103.31,11792,19,17.527583985687166,9ecb78eb-1783-f5e7-2527-05dcb17916d8,84.08333333333333,84.5,6.1,138.25,163.08333333333334,46.61666666666667,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.079,0,0.145,1,0.28
3c865c64-7112-8dc1-d3a4-a5a102bede45,2013-05-29,,999-65-8389,,,,Norman647,Gregg522,Christiansen251,,,,white,hispanic,M,Lynwood  California  US,1018 Gusikowski Trailer,San Bruno,California,San Mateo County,6081.0,94030,37.60512472483575,-122.36123525356363,28952.64,960.63,125832,12,17.891773357911443,3c865c64-7112-8dc1-d3a4-a5a102bede45,81.16666666666667,84.5,6.1,144.0,112.74166666666667,22.741666666666664,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.105,0,0.112
08b3d6d2-696d-0746-a0d3-c2a5d463f7ba,2001-10-01,,999-17-8313,S99920789,X24974237X,Ms.,Jenna662,,Turner526,,,,white,nonhispanic,F,San Francisco  California  US,835 Ondricka Haven Unit 91,Pasatiempo,California,Santa Cruz County,,0,37.03736265577278,-122.01974680493464,142062.3,199937.78,923850,24,25.28486859813193,08b3d6d2-696d-0746-a0d3-c2a5d463f7ba,80.85714285714286,84.5,6.1,125.28571428571428,164.54285714285714,68.45714285714286,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0.181,0,0.465
2ff5b5a6-d177-3b18-8e85-efa8aa817da5,1996-01-18,,999-57-6646,S99936801,X23882550X,Mr.,Neil122,Julio255,Littel644,,,M,white,hispanic,M,Newcastle  California  US,341 Price Landing Suite 26,Irvine,California,Orange County,6059.0,92630,33.67927016174437,-117.85205301609284,82830.85,30333.44,160644,29,23.415311631971537,2ff5b5a6-d177-3b18-8e85-efa8aa817da5,86.25,84.5,6.1,141.25,179.0,75.025,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.251,0,0.113,1,0.661
eb76c027-3233-acb1-fd9a-099047ca7cb4,1954-10-16,,999-44-9063,S99973088,X51228080X,Mr.,Arlie183,Thomas756,Yundt842,,,M,black,nonhispanic,M,Bayview  California  US,644 Reilly Bypass,Fair Oaks,California,Sacramento County,6067.0,95628,38.62628080485814,-121.25599748748016,304843.37,269309.77,68761,71,27.93726602539704,eb76c027-3233-acb1-fd9a-099047ca7cb4,79.81818181818181,84.5,7.0,125.54545454545456,163.3,74.5,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.689,0,0.803,1,1.0
98b29475-c028-0a58-e08f-0cd93982a198,1992-06-16,,999-48-9706,S99985639,X34971511X,Mr.,Esteban536,César846,Cordero852,,,S,black,hispanic,M,Kingston  Kingston  JM,339 Durgan Course Apt 89,Hesperia,California,San Bernardino County,6071.0,92344,34.4278087833104,-117.1665487423323,8538.78,196896.58,15718,33,40.03920040864888,98b29475-c028-0a58-e08f-0cd93982a198,91.33333333333331,84.5,6.066666666666666,115.0,174.69999999999996,122.2,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.493,0,0.353,1,0.923
33d477d9-1fe8-91c1-cba0-6bd8f8415e65,2011-02-10,,999-62-8911,,,,Jimmie93,Sterling124,Willms744,,,,white,nonhispanic,M,Los Angeles  California  US,246 Beahan Throughway Unit 79,Huntington Beach,California,Orange County,6059.0,92683,33.67303229191419,-117.9581282305483,53873.03,12679.99,807493,14,19.419668751288643,33d477d9-1fe8-91c1-cba0-6bd8f8415e65,87.0,84.5,6.1,146.78571428571428,139.79285714285714,37.95,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0.115,0,0.148
d172514a-6703-7f8e-b76d-a9ddc6e49a5b,2003-05-13,,999-24-9427,S99932433,X25142120X,Mr.,Adolfo777,,Jaskolski867,,,,white,nonhispanic,M,Alameda  California  US,327 Jerde Common Suite 22,Orange,California,Orange County,6059.0,92868,33.77433727732648,-117.97727470883032,10490.72,932196.84,29632,22,20.678409446076763,d172514a-6703-7f8e-b76d-a9ddc6e49a5b,84.66666666666667,84.5,6.1,136.16666666666666,177.04545454545453,64.81666666666666,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0.081,0,0.387
8196e80b-2dd7-6f13-8bd2-432e7b14e47b,1993-09-04,,999-85-2624,S99917810,X88496366X,Mr.,Rupert654,Jarrod316,Lebsack687,,,M,white,nonhispanic,M,Los Angeles  California  US,883 Jacobson Avenue Suite 98,Los Angeles,California,Los Angeles County,6037.0,91306,34.28805928938378,-118.56843589473368,10018.41,997489.5,4579,32,26.39077720762735,8196e80b-2dd7-6f13-8bd2-432e7b14e47b,83.75,84.5,6.1,129.0,181.2,86.65,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.303,0,0.252,1,0.542
b5ee241c-8d9f-67a4-437a-5665fb026da3,1999-11-11,,999-75-5198,S99971730,X8234342X,Ms.,Chantelle310,,Kulas532,,,,white,nonhispanic,F,Orcutt  California  US,157 Walsh Highlands Suite 20,East Palo Alto,California,San Mateo County,6085.0,94303,37.50213389896496,-122.0960343235148,166914.19,263871.16,145751,26,20.00925601134916,b5ee241c-8d9f-67a4-437a-5665fb026da3,77.71428571428571,84.5,6.1,98.57142857142856,163.79999999999998,53.68571428571429,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.112,0,0.197,1,0.704
aab91768-4ec3-4c91-e67f-31916a784409,2021-04-24,,999-59-5093,,,,Helena807,,Becker968,,,,white,nonhispanic,F,Los Angeles  California  US,293 Kihn View,Oakland,California,Alameda County,6001.0,94610,37.80363212586035,-122.21734936331164,19046.88,47819.93,55062,4,16.896837732650432,aab91768-4ec3-4c91-e67f-31916a784409,74.28571428571429,84.5,6.1,101.57142857142856,83.08571428571429,11.664285714285716,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.071,0,0.034
de064367-b981-212e-7640-35b1c6fc7b50,2011-06-06,,999-21-7544,,,,Tobias236,Moises22,Walsh511,,,,asian,nonhispanic,M,Madera  California  US,116 Hane Ville,Folsom,California,Sacramento County,6067.0,95742,38.67967271988977,-121.15950306255982,49144.49,1641.51,136638,14,15.208636332774685,de064367-b981-212e-7640-35b1c6fc7b50,77.8,84.5,6.1,127.7,132.25,26.6,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.115,0,0.148
36b04a95-4c30-db64-3e7a-1215ebdb5c33,2025-05-27,,999-65-3913,,,,Emilio417,Sancho742,Bahena335,,,,white,hispanic,M,Mexico City  Mexico City  MX,922 O'Connell Loaf,Poway,California,San Diego County,6073.0,92131,32.91525361214913,-117.09707757421673,1825.39,1469.57,103562,0,18.269570901911575,36b04a95-4c30-db64-3e7a-1215ebdb5c33,92.0,84.5,6.1,142.66666666666666,54.36666666666667,5.4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.058,0,0.001
4bfd1cb9-8984-249c-c37f-2353c74f66a6,2017-03-14,,999-68-2719,,,,Carmelo33,Wilber603,Stamm704,,,,white,nonhispanic,M,Lemon Hill  California  US,713 Roberts Tunnel Suite 55,San Diego,California,San Diego County,6073.0,92126,32.80275797027553,-117.19202448283843,27621.93,3472.9,165558,8,19.683454847405056,4bfd1cb9-8984-249c-c37f-2353c74f66a6,68.05882352941177,84.5,6.1,129.64705882352942,88.57058823529412,15.441176470588236,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.087,0,0.062
ddfa516a-3f42-af6c-5779-548d6943e116,1988-07-03,,999-48-9374,S99969376,X83762240X,Mr.,Stanley702,Andres25,Terry864,,,M,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,230 Anderson Mill,Los Angeles,California,Los Angeles County,6037.0,90003,34.021704372831046,-118.45469244817012,449158.76,361382.61,61420,37,29.88811910075551,ddfa516a-3f42-af6c-5779-548d6943e116,81.75,84.5,6.1,101.25,176.8,93.425,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.368,0,0.163,1,0.725
47a09a92-ead2-b13a-c858-5adb5b8613ad,2005-11-16,,999-21-5081,S99945837,,Mr.,Randell912,,Murphy561,,,,white,nonhispanic,M,San Rafael  California  US,371 Considine Haven Suite 65,Walnut,California,Los Angeles County,6037.0,91768,34.09596389104403,-117.79272438693636,73381.11,10069.21,144968,20,26.004932199318727,47a09a92-ead2-b13a-c858-5adb5b8613ad,80.18181818181819,84.5,6.1,125.8181818181818,155.63636363636363,62.99090909090909,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.122,0,0.152,1,0.314
cf0317fa-538c-da95-fa7c-eb5466ede656,1991-05-26,,999-81-9986,S99983844,X26474662X,Mr.,Bo157,Reginald96,Armstrong51,,,M,white,hispanic,M,Loma Linda  California  US,728 Kuhlman Lane Suite 85,West Covina,California,Los Angeles County,6037.0,91724,34.03693073160944,-117.82840191047524,143811.93,69330.3,38991,34,27.65299493369449,cf0317fa-538c-da95-fa7c-eb5466ede656,79.2,84.5,6.1,123.7,182.3,91.9,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0,0.273,0,0.763
cf5956bb-34f2-841b-2505-57b99991c377,1991-10-05,,999-36-9799,S99944548,X35959864X,Mrs.,Dagmar148,Krystal150,Franecki195,,Hills818,M,white,nonhispanic,F,Paramount  California  US,592 Schinner Heights Suite 91,Redlands,California,San Bernardino County,6071.0,92399,34.02981406871675,-117.1443700713294,100815.5,80961.55,47402,34,29.1588338231242,cf5956bb-34f2-841b-2505-57b99991c377,88.25,84.5,6.1,131.0,157.9,72.7,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0.273,0,0.62
2add8cb0-9ec4-15de-4e5b-e812509a5068,1970-12-08,,999-59-2264,S99971572,X16088382X,Mrs.,Barbara209,Leonor133,Llamas954,,Bañuelos542,M,white,hispanic,F,Bogota  Bogota  CO,434 Wisozk Road,Castro Valley,California,Alameda County,6001.0,94552,37.7114446874584,-122.05133058966452,403744.07,890411.45,162002,55,29.748832828501268,2add8cb0-9ec4-15de-4e5b-e812509a5068,78.2,84.5,6.225,130.5,163.7,79.72,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.586,0,0.636,1,0.998
1430c5ce-aacb-45c3-6ffe-ff517a569541,1972-02-21,,999-72-8177,S99923559,X49520380X,Mr.,Clair921,Fermin479,Schuster709,,,M,hawaiian,nonhispanic,M,San Francisco  California  US,433 Goodwin Bay Apt 57,La Habra,California,Orange County,6059.0,92835,33.93253639900795,-117.9286138188428,218453.82,0.0,99709,53,28.869720789569527,1430c5ce-aacb-45c3-6ffe-ff517a569541,75.375,84.5,6.116666666666667,106.375,183.1,96.7875,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.567,0,0.411,1,0.997
ca424f09-df70-f4a9-986f-8e11f4dd838b,1974-02-16,,999-24-6810,S99987140,X56535277X,Mr.,Cliff504,,Hahn503,,,M,white,nonhispanic,M,Sacramento  California  US,382 Nader Passage,Santa Ana,California,Orange County,6059.0,92705,33.69486635030324,-117.7980304198809,187854.94,40658.64,49151,51,29.524414807939984,ca424f09-df70-f4a9-986f-8e11f4dd838b,83.85714285714286,84.5,6.042857142857143,118.85714285714286,178.5,94.07142857142856,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.585,0,0.586,1,0.995
509acf6b-ef54-fc75-32c0-3b542ba71495,1969-10-10,,999-20-3416,S99910324,X69580802X,Mr.,Francesco636,Charles364,Weber641,,,M,asian,nonhispanic,M,San Jose  California  US,765 Braun Lane,Fairfield,California,Solano County,6095.0,94585,38.25087581971887,-122.15339850753452,59096.57,178321.92,42555,56,25.53544428538862,509acf6b-ef54-fc75-32c0-3b542ba71495,79.38461538461539,84.5,6.1,121.6923076923077,174.09999999999997,77.4,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.573,0,0.545,1,0.983
6be6dbc4-b4fa-be8d-bc6f-1439800193f2,1945-07-21,,999-15-1972,S99966645,X10260291X,Mrs.,Elisa944,,Ceballos171,,Melgar516,M,asian,hispanic,F,Wesley  Saint Andrew Parish  DM,228 Osinski Ramp Unit 30,Santa Ana,California,Orange County,6059.0,92706,33.77838067963616,-117.8769624608788,49260.17,1663548.77,12959,80,28.21354018474082,6be6dbc4-b4fa-be8d-bc6f-1439800193f2,72.32432432432432,92.9,3.080851063829788,116.32432432432432,158.3,70.7,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.943,0,0.867,1,1.0
2a76c0e3-1e73-2109-3d5e-8a8871fe35d7,1957-09-13,,999-20-5991,S99956178,X38231343X,Mr.,Clemente531,Óscar156,Villa94,,,D,white,hispanic,M,Santo Domingo  National District  DO,1070 Stroman Annex,Santa Maria,California,Santa Barbara County,6083.0,93454,34.876726142990975,-120.36790715056,184084.74,129296.24,35491,68,27.34388473041384,2a76c0e3-1e73-2109-3d5e-8a8871fe35d7,77.1,84.5,6.0600000000000005,108.2,167.7,76.9,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.717,0,0.776,1,1.0
9997b8ce-f9ed-19b2-c67c-9e0ae75862a7,1974-08-18,,999-95-7186,S99914507,X23630325X,Mrs.,Marquitta546,Cathie710,Casper496,,Medhurst46,M,white,hispanic,F,Montebello  California  US,963 Wunsch Gateway Unit 80,Quartz Hill,California,Los Angeles County,6037.0,93536,34.72729273488978,-118.40174211568998,126270.58,238709.49,41828,51,30.145867466224736,9997b8ce-f9ed-19b2-c67c-9e0ae75862a7,92.63636363636364,84.5,6.1,134.72727272727272,162.7,79.8,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.599,0,0.586,1,0.995
6a638349-4d85-7671-110b-41c3347b1d97,1996-03-25,,999-31-9191,S99954489,X15885341X,Mrs.,Jesusita936,Davida245,Gulgowski816,,Hahn503,M,asian,nonhispanic,F,Greenfield  California  US,427 McDermott Lock Apt 34,Sacramento,California,Sacramento County,6067.0,95838,38.51180410465625,-121.29358882116648,144122.51,1315302.31,78111,29,29.218407596785973,6a638349-4d85-7671-110b-41c3347b1d97,79.85000000000001,84.5,6.1,109.16666666666669,155.4,70.56,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0.113,0,0.794
0255e447-8975-9a0a-965f-75266aaa37f1,2002-11-20,,999-53-1358,S99967263,X56102709X,Ms.,Marcelene872,Brande998,Sporer811,,,,white,nonhispanic,F,San Diego  California  US,1074 Botsford Mall,Stanford,California,Santa Clara County,6085.0,94305,37.39695606318295,-122.14144640057826,5700.0,291079.32,5348,23,28.00729993368747,0255e447-8975-9a0a-965f-75266aaa37f1,76.38181818181819,84.5,6.1,104.96363636363635,167.63,78.7,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0.085,0,0.595
6099312c-bb96-dbc6-c51c-00ca66e0273a,1975-12-31,,999-25-2889,S99911849,X6782638X,Mr.,Jarred626,Brock407,Gislason620,,,D,white,nonhispanic,M,Anaheim  California  US,498 Dare Passage Apt 52,Long Beach,California,Los Angeles County,6037.0,90806,33.7486665395022,-118.16870391115918,115943.74,87023.82,104753,49,31.75091182375261,6099312c-bb96-dbc6-c51c-00ca66e0273a,99.0909090909091,84.5,6.154545454545455,125.1818181818182,186.0,109.84545454545454,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.628,0,0.56,1,0.994
ca286431-e75a-ccdb-f1bf-b3d1bf3e6ef1,1993-10-13,,999-98-9577,S99946152,X23933802X,Mrs.,Gilma310,Elisa944,Kiehn525,,Bogan287,M,white,hispanic,F,Victorville  California  US,1002 Schimmel Underpass Suite 83,Lancaster,California,Los Angeles County,6037.0,93536,34.6753529553044,-118.1656577527336,12499.73,1411756.86,16805,32,28.56164140104287,ca286431-e75a-ccdb-f1bf-b3d1bf3e6ef1,69.5,84.5,6.1,102.75,178.3,90.8,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0.252,0,0.542
ed95baea-6b99-fbd8-5dde-6b6402221cfb,1964-06-14,,999-80-2914,S99927597,X30881899X,Ms.,Clelia416,Vesta905,Rodriguez71,,,S,white,nonhispanic,F,Livermore  California  US,132 Bergstrom Vista Suite 63,Yuba City,California,Sutter County,6101.0,95993,39.08138488690339,-121.67852413594122,435633.02,848030.11,26040,61,29.3778711070017,ed95baea-6b99-fbd8-5dde-6b6402221cfb,81.57142857142857,84.5,6.14,95.35714285714286,179.9,95.07857142857142,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.681,0,0.706,1,0.999
1d79e1c0-f374-66ee-e5e2-b1523a15e5d8,1965-11-25,,999-76-4346,S99989844,X33869536X,Mr.,Willard975,,Upton904,,,D,asian,hispanic,M,Sacramento  California  US,322 Daugherty Way,West Puente Valley,California,Los Angeles County,,0,34.09287115299816,-117.93976885679238,11046.06,217437.93,13758,60,28.918637233022725,1d79e1c0-f374-66ee-e5e2-b1523a15e5d8,79.81818181818181,84.5,6.090909090909091,124.27272727272728,168.4,82.00909090909092,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.662,0,0.695,1,0.999
03289eed-0508-c96b-e70a-5a16a5e89249,1956-07-25,,999-64-8670,S99990349,X58249360X,Mr.,Seth414,,Hintz995,JD,,D,white,nonhispanic,M,Benicia  California  US,457 Rodriguez Fork,San Jose,California,Santa Clara County,6085.0,95124,37.38197108031678,-121.94922874864896,238845.59,183666.99,100626,69,29.23416863104265,03289eed-0508-c96b-e70a-5a16a5e89249,76.2,84.5,6.1,96.2,178.8,93.46,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.757,0,0.705,1,0.999
8d091ce8-ac29-a58d-a09a-50cf5aff34b6,1974-09-10,,999-52-2140,S99984923,X55832411X,Mrs.,Tabatha105,Kristeen693,Fay398,,Nolan344,M,hawaiian,nonhispanic,F,Corralitos  California  US,127 Hansen Terrace,Mission Viejo,California,Orange County,6059.0,92688,33.61401701529162,-117.72243827768516,293243.67,155461.54,63788,51,29.66258572817558,8d091ce8-ac29-a58d-a09a-50cf5aff34b6,84.28571428571429,84.5,6.171428571428571,124.28571428571428,178.3,94.3,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.579,0,0.586,1,0.995
12328950-1a9d-3de8-714c-b4c5b29a3749,1977-05-25,,999-64-7246,S99923428,X19323417X,Mr.,Lyle846,,Armstrong51,,,W,black,nonhispanic,M,La Quinta  California  US,983 Prosacco Green,Wrightwood,California,San Bernardino County,6071.0,92397,34.34875580028693,-117.66976960639845,226084.38,45586.35,55571,48,29.07140901525468,12328950-1a9d-3de8-714c-b4c5b29a3749,59.5,84.5,6.1,108.0,193.30000000000004,108.625,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.459,0,0.547,1,0.993
3a46995f-0d6d-db33-42b9-1582414dffef,2014-07-24,,999-42-2928,,,,Alvin56,Kristofer887,Rempel203,,,,black,nonhispanic,M,Fullerton  California  US,1051 Bergnaum Ramp,Poway,California,San Diego County,6073.0,92065,32.98535185105825,-117.0538228641208,44494.75,7777.03,63148,11,16.82737907373342,3a46995f-0d6d-db33-42b9-1582414dffef,73.85714285714286,84.5,6.1,122.57142857142856,117.70714285714288,23.314285714285717,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.1,0,0.097
da1f951e-ede3-bd47-4bf9-5838f5dbbb18,1976-05-21,,999-40-9672,S99943314,X9738292X,Mr.,Elias404,,Erdman779,,,M,asian,hispanic,M,Culver City  California  US,844 Sanford Crossroad,Santa Ana,California,Orange County,6059.0,92706,33.7993938327734,-117.876972129094,106201.1,19172.23,105619,49,28.9066158507343,da1f951e-ede3-bd47-4bf9-5838f5dbbb18,83.63636363636364,84.5,6.1,119.0,168.4,81.975,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.522,0,0.56,1,0.994
48089f74-de1b-e4af-370b-752c64d584aa,1948-08-30,,999-69-1144,S99999108,X19360946X,Mrs.,Zora492,,Ryan260,,White193,D,white,hispanic,F,Escondido  California  US,715 Veum Annex,Winton,California,Merced County,6047.0,95388,37.37374911042679,-120.62761168837685,1088451.89,675936.49,56549,77,27.260444768818395,48089f74-de1b-e4af-370b-752c64d584aa,56.0,84.5,6.1,82.0,166.2,75.3,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.735,0,0.785,1,0.999
b37c051d-2cb4-9856-094b-8b25803e6721,1961-04-04,,999-89-4397,S99955025,X76538052X,Mr.,Germán350,Lorenzo669,Meraz691,,,M,white,hispanic,M,Santiago  Santiago Province  CL,246 Stanton Drive Apt 62,South Dos Palos,California,Merced County,6047.0,93665,36.98130375964151,-120.65003776414194,157898.92,147616.96,36487,64,27.368413812709488,b37c051d-2cb4-9856-094b-8b25803e6721,94.1,84.5,6.1,126.6,186.8,95.5,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.765,0,0.647,1,0.995
5b487563-d72d-1d1e-8964-fec6508febbd,1961-07-19,,999-11-1141,S99997147,X79656813X,Mr.,Miguel815,Felipe97,Jaimes535,,,D,native,hispanic,M,Santiago  Santiago Province  CL,462 Sanford Tunnel,San Fernando,California,Los Angeles County,6037.0,91340,34.35310350440488,-118.3363301129245,263061.15,191773.41,59789,64,28.096247422599347,5b487563-d72d-1d1e-8964-fec6508febbd,60.3,84.5,6.08,116.1,174.7,85.75,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.651,0,0.737,1,0.999
e1023705-8bfa-838d-05e3-2616cc2ad182,1951-09-25,,999-92-6964,S99946685,X40241727X,Mr.,Leigh689,Lanny564,Stracke611,,,M,native,nonhispanic,M,Los Angeles  California  US,122 Marvin Ramp Apt 11,Irvine,California,Orange County,6059.0,92782,33.72511260765299,-117.76326251344156,263778.2,212013.19,101530,74,36.73418432633189,e1023705-8bfa-838d-05e3-2616cc2ad182,75.45454545454545,84.5,5.3,126.63636363636364,179.0,117.7,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.899,0,0.827,1,1.0
99249ff1-59a9-dc6e-c152-4ca393cd57c5,2001-10-12,,999-22-2990,S99946568,X18326969X,Ms.,Emilia403,Adriana394,Villareal516,,,,white,hispanic,F,Mexico City  Mexico City  MX,530 Watsica Trafficway Suite 89,Lake Forest,California,Orange County,6059.0,92630,33.64011232738247,-117.60008163976944,9150.25,223055.39,10070,24,17.536746416213116,99249ff1-59a9-dc6e-c152-4ca393cd57c5,89.89999999999999,84.5,6.1,136.59166666666667,162.64545454545453,46.39090909090909,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.108,0,0.089,1,0.633
aff5855f-d411-2f08-57b6-025559937742,2017-12-06,,999-95-1784,,,,Chadwick722,Laurence43,Schmidt332,,,,white,hispanic,M,San Ramon  California  US,733 Kilback Promenade Apt 13,Corona,California,Riverside County,6065.0,92881,33.83568115069507,-117.56811463506254,900.0,15108.98,26873,7,18.557098217997574,aff5855f-d411-2f08-57b6-025559937742,67.4375,84.5,6.1,115.25,84.61875,13.2875,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.083,0,0.053
